Wall time,Step,Value
1603658686.055667,709633,9.685524940490723
1603658949.8612056,710326,12.751423835754395
1603659477.6076868,711712,11.265620231628418
1603659703.7234993,712306,11.861946105957031
1603659967.4713497,712999,10.707389831542969
1603660042.815721,713197,10.702892303466797
1603660382.0354912,714088,11.558087348937988
1603660457.3882146,714286,11.689007759094238
1603660495.0704901,714385,11.478107452392578
1603661210.9211712,716266,10.113744735717773
1603661324.2001374,716563,12.402729034423828
1603661663.3523335,717454,11.898553848266602
1603662153.3361237,718741,12.53215217590332
1603663057.3899362,721117,12.387765884399414
1603663660.702016,722701,11.829144477844238
1603664075.2353988,723790,12.162361145019531
1603664754.1012456,725572,11.824735641479492
1603665131.0665305,726562,11.992635726928711
1603665168.7516057,726661,12.780428886413574
1603665394.8658407,727255,10.723105430603027
1603665658.6298518,727948,11.941991806030273
1603665809.3472056,728344,12.474142074584961
1603665846.981687,728443,13.177403450012207
1603665884.6428115,728542,12.459976196289062
1603666713.5897467,730720,11.279661178588867
1603666751.2425098,730819,11.274094581604004
1603666901.870426,731215,11.283674240112305
1603666977.3584957,731413,12.134211540222168
1603667316.2801776,732304,10.282245635986328
1603667466.8929267,732700,12.022626876831055
1603668559.0070674,735571,11.458931922912598
1603668596.6797345,735670,11.787079811096191
1603668935.9362345,736561,11.905783653259277
1603669049.0143085,736858,11.993179321289062
1603669312.8028421,737551,11.603693962097168
1603669689.559676,738541,13.084012985229492
1603669727.220077,738640,11.48660659790039
1603669802.6147895,738838,12.344985961914062
1603669991.023231,739333,11.121624946594238
1603670217.2619462,739927,12.18801498413086
1603670367.8880424,740323,11.080216407775879
1603670443.193624,740521,12.1773042678833
1603671045.8845012,742105,11.166764259338379
1603671272.0588958,742699,11.88428020477295
1603671309.710356,742798,11.574625015258789
1603671611.1866896,743590,11.543294906616211
1603672327.798462,745471,11.891185760498047
1603672969.6028311,747154,11.654949188232422
1603673950.0430896,749728,12.510734558105469
1603674816.601512,752005,10.414403915405273
1603675306.181159,753292,10.966574668884277
1603675419.1692898,753589,11.4160795211792
1603676587.0227268,756658,10.960983276367188
1603676624.6651351,756757,11.240400314331055
1603677227.5127487,758341,12.326285362243652
1603677265.1766999,758440,12.445326805114746
1603677641.9512498,759430,11.37928581237793
1603677754.9629738,759727,10.481395721435547
1603677830.275069,759925,11.140104293823242
1603678244.6455262,761014,10.513177871704102
1603678470.620845,761608,10.170597076416016
1603678583.611987,761905,12.48237133026123
1603678734.1901083,762301,11.952339172363281
1603679412.2218378,764083,12.517416000366211
1603679449.8873525,764182,13.271220207214355
1603679600.5148802,764578,10.626089096069336
1603679713.487305,764875,9.555421829223633
1603679788.83659,765073,11.19792366027832
1603680316.0114143,766459,9.513171195983887
1603680466.6877596,766855,11.309211730957031
1603680881.5750802,767944,11.916686058044434
1603680994.5342047,768241,10.704042434692383
1603681749.0566344,770221,10.421956062316895
1603682050.3089714,771013,12.083285331726074
1603682426.9499855,772003,11.774341583251953
1603682464.6109343,772102,13.223555564880371
1603682879.032766,773191,9.414852142333984
1603683745.1140316,775468,11.786439895629883
1603683933.4006758,775963,12.66556167602539
1603684573.9517858,777646,12.329059600830078
1603686233.1615589,782002,11.840622901916504
1603686270.8446755,782101,12.062666893005371
1603686422.0517762,782497,11.685133934020996
1603686572.671044,782893,10.669431686401367
1603687250.5753949,784675,12.59493637084961
1603687476.5524373,785269,12.07412052154541
1603689096.978256,789526,11.912677764892578
1603689398.1769829,790318,10.717573165893555
1603689699.7051773,791110,11.253653526306152
1603689737.5916984,791209,12.82868766784668
1603690378.055795,792892,12.464279174804688
1603690867.9067595,794179,12.805124282836914
1603691018.5965128,794575,11.938819885253906
1603691433.2184381,795664,11.003069877624512
1603691885.2670805,796852,11.669795036315918
1603691998.2651012,797149,11.949420928955078
1603692073.6269863,797347,12.812468528747559
1603692224.533376,797743,12.265657424926758
1603692525.743571,798535,9.987258911132812
1603694789.3820987,804475,10.796476364135742
1603695015.885041,805069,12.48631763458252
1603695053.5684104,805168,12.194488525390625
1603695694.6847372,806851,12.567413330078125
1603695958.4808588,807544,11.732948303222656
1603696825.350562,809821,11.57795524597168
1603696976.0397549,810217,11.725866317749023
1603697390.6226218,811306,11.033567428588867
1603697503.6083064,811603,11.114494323730469
1603698144.4523156,813286,12.946748733520508
1603698370.7211788,813880,11.138121604919434
1603698860.4063506,815167,12.215508460998535
1603699614.4355192,817147,11.050924301147461
1603699953.8786166,818038,10.962808609008789
1603700556.7173448,819622,11.336809158325195
1603700632.0359643,819820,11.004063606262207
1603700971.0156584,820711,12.51351547241211
1603701310.313464,821602,9.276093482971191
1603701611.8209927,822394,12.227405548095703
1603702365.6232996,824374,11.577208518981934
1603702440.9923933,824572,11.793218612670898
1603702554.2921941,824869,9.727931022644043
1603702629.6554983,825067,10.371374130249023
1603702856.0707788,825661,12.771638870239258
1603703308.325245,826849,11.457244873046875
1603703346.039758,826948,11.371824264526367
1603703609.8193145,827641,10.726886749267578
1603703722.8848314,827938,12.295289039611816
1603703912.1622984,828433,12.09985637664795
1603704175.987559,829126,10.476032257080078
1603704251.3259845,829324,11.525028228759766
1603706173.4972472,834373,12.57535171508789
1603706588.260268,835462,10.407454490661621
1603706701.3046153,835759,12.243304252624512
1603706889.712998,836254,10.958553314208984
1603707492.9701471,837838,12.285244941711426
1603707643.9350686,838234,12.986837387084961
1603707681.6213164,838333,11.781440734863281
1603707756.9951744,838531,11.543878555297852
1603708133.8449569,839521,12.033023834228516
1603708284.631904,839917,11.428403854370117
1603708435.361347,840313,11.341264724731445
1603708774.8352609,841204,12.36808967590332
1603708812.538421,841303,12.32280158996582
1603709000.9479086,841798,10.193035125732422
1603709151.6518924,842194,11.381951332092285
1603709189.3470654,842293,11.38200569152832
1603709754.5594997,843778,10.563631057739258
1603710922.4944274,846847,11.145183563232422
1603711374.4295876,848035,12.333884239196777
1603711638.1088507,848728,11.574800491333008
1603711826.4742153,849223,12.208560943603516
1603712353.8259346,850609,11.033824920654297
1603712692.8203056,851500,10.554349899291992
1603713258.0947995,852985,9.744243621826172
1603713672.627991,854074,11.56618881225586
1603713936.471185,854767,11.10973834991455
1603713974.1276023,854866,10.826425552368164
1603714313.0886574,855757,11.421189308166504
1603715744.9502416,859519,12.001505851745605
1603715857.987148,859816,11.529105186462402
1603715933.3049653,860014,10.159934997558594
1603716046.533243,860311,10.027143478393555
1603716084.1761937,860410,10.45806884765625
1603716234.8311968,860806,11.414855003356934
1603717440.897095,863974,11.337165832519531
1603717968.528048,865360,10.899452209472656
1603718985.7366807,868033,12.587101936340332
1603719211.9715137,868627,12.208436012268066
1603719362.6135356,869023,10.5503568649292
1603720040.9756572,870805,10.243266105651855
1603720229.3623607,871300,11.875299453735352
1603720795.0606914,872785,13.34115982055664
1603720908.0572567,873082,11.780840873718262
1603721021.279887,873379,11.435088157653809
1603721812.8191159,875458,10.420336723327637
1603722227.0729659,876547,12.194197654724121
1603722716.8193324,877834,11.324445724487305
1603722754.49143,877933,11.122663497924805
1603723131.7969167,878923,11.477682113647461
1603723244.7786002,879220,10.7498197555542
1603723395.5041766,879616,12.237361907958984
1603724036.4975493,881299,11.587416648864746
1603724111.8237944,881497,11.529651641845703
1603724224.8656995,881794,10.649378776550293
1603725016.0610468,883873,10.817630767822266
1603725091.3648002,884071,10.671324729919434
1603725279.6945844,884566,9.973138809204102
1603725694.3075535,885655,12.699498176574707
1603725995.729985,886447,10.415714263916016
1603726146.7449307,886843,11.872763633728027
1603726787.753112,888526,12.013525009155273
1603727014.276825,889120,9.035183906555176
1603727391.4237416,890110,12.173600196838379
1603727466.7865129,890308,11.832609176635742
1603727692.9147472,890902,11.16112232208252
1603727881.3592074,891397,10.982973098754883
1603728069.7458217,891892,11.948981285095215
1603728182.8148918,892189,11.551525115966797
1603728748.593084,893674,12.475606918334961
1603728786.2717388,893773,13.117837905883789
1603729804.1695273,896446,10.310943603515625
1603730105.6665514,897238,11.457802772521973
1603730482.5614552,898228,11.298149108886719
1603730897.293757,899317,10.471460342407227
1603731690.8062727,901396,10.951581001281738
1603732331.9245765,903079,11.455592155456543
1603732369.6324806,903178,11.736236572265625
1603733576.3318434,906346,9.142157554626465
1603733614.0220485,906445,9.729930877685547
1603733840.0978081,907039,12.038308143615723
1603735800.4686592,912187,11.511372566223145
1603735875.853387,912385,10.67700481414795
1603736139.6889365,913078,10.542999267578125
1603736252.7366984,913375,12.601140022277832
1603736516.5012443,914068,11.276617050170898
1603737535.4171858,916741,11.3186674118042
1603738326.9724367,918820,12.44003677368164
1603738703.894395,919810,10.401854515075684
1603739307.2217793,921394,11.508200645446777
1603739382.5834332,921592,10.782453536987305
1603739457.941597,921790,9.968124389648438
1603739646.389503,922285,12.240883827209473
1603740853.8296204,925453,11.265616416931152
1603741042.7213712,925948,10.383398056030273
1603741457.0469358,927037,11.175299644470215
1603741494.7186291,927136,12.221368789672852
1603741532.3884978,927235,11.574653625488281
1603741645.3977156,927532,12.120244979858398
1603742248.5926502,929116,11.73629093170166
1603743266.7196693,931789,10.784845352172852
1603743379.9096355,932086,12.05584716796875
1603744133.7032645,934066,11.58747673034668
1603744360.1373482,934660,11.655669212341309
1603744397.8029547,934759,12.252870559692383
1603745378.0158193,937333,10.383418083190918
1603745641.8700614,938026,11.684720993041992
1603745905.715302,938719,10.804058074951172
1603747149.898547,941986,12.268160820007324
1603747262.9893658,942283,12.365686416625977
1603747979.0264854,944164,11.6546630859375
1603748016.7070894,944263,11.093929290771484
1603748355.9769244,945154,10.890436172485352
1603748619.828839,945847,11.601798057556152
1603748732.8437712,946144,11.443218231201172
1603748996.5881212,946837,11.13011646270752
1603749109.8276992,947134,10.154534339904785
1603749826.0041194,949015,10.728397369384766
1603749939.0948732,949312,11.401206970214844
1603750353.6701698,950401,11.362707138061523
1603750768.0694456,951490,11.783905029296875
1603751144.8827586,952480,10.47559928894043
1603751220.203185,952678,11.998034477233887
1603751257.885615,952777,12.044031143188477
1603751370.8735895,953074,12.180551528930664
1603752275.7103767,955450,10.275714874267578
1603752464.1686165,955945,11.464451789855957
1603752501.8782074,956044,12.596062660217285
1603752652.5644405,956440,11.410307884216309
1603753368.5625694,958321,9.977616310119629
1603753406.2570796,958420,10.507223129272461
1603753745.3616168,959311,10.76579475402832
1603754046.8395398,960103,11.763863563537598
1603754499.2754967,961291,12.324102401733398
1603756007.066578,965251,11.994290351867676
1603756346.2468438,966142,11.181253433227539
1603756383.8951833,966241,10.690417289733887
1603756610.4947531,966835,11.537103652954102
1603756685.8427482,967033,11.43571662902832
1603757026.2380908,967924,10.574417114257812
1603758345.3600202,971389,11.802386283874512
1603759400.9749522,974161,11.54417896270752
1603759514.02259,974458,11.039325714111328
1603759627.1259263,974755,10.192950248718262
1603759966.4531677,975646,10.602919578552246
1603761021.9904077,978418,10.860509872436523
1603761926.679466,980794,10.6144437789917
1603762303.4548738,981784,11.929404258728027
1603764375.7494833,987229,11.500033378601074
1603764601.7631545,987823,11.197629928588867
1603764752.4469073,988219,10.500115394592285
1603764865.5227242,988516,10.804178237915039
1603765280.0043838,989605,12.213172912597656
1603765883.7736263,991189,11.196752548217773
1603765959.10262,991387,11.93297004699707
1603766147.719729,991882,10.793804168701172
1603767315.4886425,994951,11.218175888061523
1603767503.729419,995446,12.91041088104248
1603767541.4089878,995545,11.961186408996582
1603767616.708958,995743,12.093536376953125
1603768068.8041117,996931,10.617496490478516
1603768144.176115,997129,10.50589656829834
1603768596.7173991,998317,11.414196968078613
1603768972.5903614,999307,11.941835403442383
1603769237.4769974,1000000,12.222922325134277
